query,results,scores,feedback,cross_entropy_loss,dcg,ideal_dcg,non_ideal_dcg,normalized_dcg,num_of_feedback,3_star,2_star,1_star
682485780,"['634745225', '636440109', '680728426', '681258310', '681301091', '681795014', '682261808', '682375949', '682504013', '682569866']","[0.4049079754601227, 0.3067484662576687, 0.3619631901840491, 0.3190184049079755, 0.5337423312883436, 0.39263803680981596, 0.4478527607361964, 0.3742331288343559, 0.35582822085889576, 0.4171779141104295]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",0.5357378381029105,1.5,3.0,0.8671944789536634,0.2967009953799667,10,1,0,9
685521245,"['621293997', '629042271', '634137371', '637017781', '637435303', '637826149', '639185339', '681252307', '683846356', '684510726']","[0.3619631901840491, 0.294478527607362, 0.3865030674846626, 0.14110429447852763, 0.49693251533742333, 0.39263803680981596, 0.14110429447852763, 0.49693251533742333, 0.08588957055214726, 0.3619631901840491]","[2, 3, 3, 3, 1, 3, 1, 1, 3, 3]",1.107957583691487,7.447945959324178,10.58066558462891,6.80721219547727,0.16980036528050507,10,6,1,3
685904355,"['686166347', '686193326', '686220136', '686243709', '686254365', '686387931', '686429449', '686478058', '686753118', '686857233']","[0.46012269938650313, 0.5521472392638038, 0.5214723926380369, 0.5644171779141105, 0.6687116564417179, 0.5460122699386504, 0.5705521472392638, 0.49693251533742333, 0.44171779141104295, 0.588957055214724]","[1, 1, 1, 3, 1, 1, 2, 1, 1, 1]",0.7343288342608625,2.2920296742201796,4.261859507142915,1.4692544702816257,0.29462641264276346,10,1,1,8
685051459,"['623410883', '624980527', '627033631', '628696837', '629324181', '636740851', '681309997', '683515265', '683813464', '684978429']","[0.2392638036809816, 0.15337423312883436, 0.20245398773006137, 0.11656441717791413, 0.1226993865030675, 0.2147239263803681, 0.2638036809815951, 0.28220858895705525, 0.098159509202454, 0.2760736196319018]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 3]",0.4562010247954518,2.6052036349304166,4.261859507142915,1.4692544702816257,0.40677043464962226,10,1,1,8
681405321,"['634688293', '638282409', '680514287', '680528844', '681341469', '681575093', '681743275', '681752192', '681980858', '682541322']","[0.2515337423312884, 0.2883435582822086, 0.3067484662576687, 0.1901840490797546, 0.25153374233128833, 0.16564417177914115, 0.12883435582822086, 0.25153374233128833, 0.2392638036809816, 0.245398773006135]","[2, 2, 2, 1, 2, 1, 1, 1, 2, 1]",0.7717136355361799,5.789879289956367,5.896918237758784,3.190200438417907,0.9604543377856082,10,0,5,5
683690162,"['633873337', '633888641', '635567947', '637824227', '637937177', '637999043', '638649791', '680612717', '682410273', '682987960']","[0.34355828220858897, 0.25766871165644173, 0.294478527607362, 0.4171779141104295, 0.35582822085889576, 0.2208588957055215, 0.34355828220858897, 0.3496932515337423, 0.34969325153374237, 0.2638036809815951]","[2, 1, 1, 1, 1, 1, 1, 1, 2, 2]",0.6178884003053742,2.4046353680405406,4.261859507142915,1.8111193975351956,0.24217825797952394,10,0,3,7
685840627,"['624847447', '630196549', '630843161', '632167245', '633107063', '637628021', '638818537', '682862266', '683133923', '683146049']","[0.14110429447852763, 0.33128834355828224, 0.196319018404908, 0.13496932515337426, 0.20858895705521477, 0.2883435582822086, 0.13496932515337426, 0.37423312883435583, 0.15950920245398775, 0.245398773006135]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.3075352858429797,2.0,2.0,0.5781296526357756,1.0,10,0,1,9
685455193,"['634158391', '637740641', '638808919', '680497266', '680883340', '680987302', '681070317', '682421602', '684881503', '685427221']","[0.3006134969325154, 0.3006134969325154, 0.3067484662576687, 0.2883435582822086, 0.2883435582822086, 0.26993865030674846, 0.2638036809815951, 0.2576687116564418, 0.23312883435582826, 0.22699386503067487]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0.4018900297893662,2.0,2.0,0.5781296526357756,1.0,10,0,1,9
682442597,"['635152479', '637673957', '681894227', '682317718', '682347767', '682396830', '682404948', '682436926', '682476900', '682478900']","[0.245398773006135, 0.3128834355828221, 0.33742331288343563, 0.3006134969325154, 0.22085889570552147, 0.17177914110429449, 0.07361963190184051, 0.12883435582822086, 0.2147239263803681, 0.08588957055214726]","[1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",0.3084741818594862,3.0,3.0,0.8671944789536634,1.0,10,1,0,9
684754068,"['634504487', '636590535', '680791604', '681494459', '682757177', '683202763', '684384820', '684547451', '684619009', '684842350']","[0.17177914110429449, 0.20245398773006137, 0.07975460122699388, 0.22699386503067487, 0.08588957055214726, 0.1226993865030675, 0.12883435582822086, 0.1288343558282209, 0.10429447852760738, 0.20245398773006137]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0.29592163435431723,1.0,2.0,0.5781296526357756,0.2967009953799667,10,0,1,9
681823741,"['630841165', '631294447', '631999997', '632521593', '633606157', '633696699', '636607897', '638581485', '680613923', '682177429']","[0.3619631901840491, 0.39263803680981596, 0.3619631901840491, 0.4110429447852761, 0.44785276073619634, 0.43558282208588955, 0.5092024539877301, 0.4601226993865031, 0.49079754601227, 0.49079754601227]","[2, 3, 3, 2, 2, 3, 2, 3, 3, 3]",0.8365330108635168,11.609461878033182,12.391784982164106,11.069071702620185,0.40854672268757003,10,6,4,0
685373205,"['634617605', '681673343', '682305232', '682442663', '682584501', '682984408', '684579807', '685326539', '685369465', '685377587']","[0.47239263803680986, 0.3742331288343559, 0.4355828220858896, 0.5582822085889572, 0.5460122699386504, 0.44171779141104295, 0.44171779141104295, 0.34355828220858897, 0.39877300613496935, 0.4662576687116564]","[1, 1, 1, 1, 1, 2, 3, 1, 1, 1]",0.6478625439441407,1.8423271757931499,4.261859507142915,1.4692544702816257,0.13359307907387943,10,1,1,8
684881004,"['620244265', '630137013', '630844683', '631204449', '631533315', '632073545', '632380835', '633667801', '636857617', '638530977']","[0.4233128834355829, 0.47239263803680986, 0.5153374233128836, 0.4723926380368099, 0.49693251533742344, 0.47239263803680986, 0.3803680981595092, 0.4478527607361964, 0.5582822085889572, 0.31901840490797545]","[2, 1, 1, 1, 1, 1, 3, 1, 1, 3]",0.7709332622005728,2.4012142195170645,5.892789260714372,2.4012142195170645,0.0,10,2,1,7
686201792,"['631434975', '631582039', '633885973', '635312473', '636279833', '636583047', '638085255', '680489707', '686109551', '686199413']","[0.1901840490797546, 0.20858895705521474, 0.294478527607362, 0.14110429447852763, 0.22085889570552147, 0.1901840490797546, 0.1533742331288344, 0.2208588957055215, 0.3680981595092025, 0.4846625766871166]","[2, 1, 1, 1, 2, 2, 2, 3, 1, 1]",1.0071681154909733,3.965391700255349,6.896918237758784,3.4792652647357944,0.14223984686472282,10,1,4,5
682417899,"['629834689', '631458857', '635729675', '636532251', '636590189', '638374815', '638713335', '680468090', '681168814', '682686712']","[0.3803680981595092, 0.3865030674846626, 0.36809815950920244, 0.3067484662576687, 0.4171779141104295, 0.4049079754601227, 0.3190184049079755, 0.4355828220858896, 0.34355828220858897, 0.4049079754601227]","[2, 2, 2, 1, 2, 1, 1, 2, 1, 2]",0.7216588177175087,6.275999278641495,6.609332611974828,3.963906052886989,0.8739963760520085,10,0,6,4
685287276,"['634577103', '635000985', '635139437', '635925167', '680611732', '681090916', '682199407', '682725622', '684779709', '684867460']","[0.4171779141104295, 0.32515337423312884, 0.4355828220858896, 0.392638036809816, 0.41104294478527614, 0.39877300613496935, 0.4110429447852761, 0.44171779141104295, 0.47239263803680986, 0.4478527607361964]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8831435938242708,13.243825207030495,13.34161318794715,12.630678014265037,0.8624516207150279,10,9,1,0
686082355,"['621796921', '638860437', '680145701', '681717875', '683897310', '686071946', '686073437', '686084977', '686087695', '686640816']","[0.32515337423312884, 0.35582822085889576, 0.35582822085889576, 0.31901840490797545, 0.13496932515337426, 0.4662576687116564, 0.34969325153374237, 0.10429447852760737, 0.44785276073619634, 0.46625766871165647]","[1, 1, 1, 3, 1, 1, 1, 1, 1, 2]",0.5085600487908982,2.946394630357186,4.261859507142915,1.4692544702816257,0.5289470371133371,10,1,1,8
682661646,"['630591129', '680471310', '680741649', '681187320', '681321923', '681322526', '681682209', '681793199', '681869939', '682213903']","[0.23312883435582823, 0.2638036809815951, 0.2208588957055215, 0.33128834355828224, 0.15950920245398775, 0.2515337423312884, 0.22699386503067487, 0.294478527607362, 0.2760736196319019, 0.15950920245398775]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",0.4015643997432896,0.6666666666666666,2.0,0.5781296526357756,0.06226799383995556,10,0,1,9
685928615,"['625497167', '630017817', '632779463', '637057529', '681854624', '682863625', '683005124', '683704594', '685392392', '685510643']","[0.4233128834355828, 0.33128834355828224, 0.245398773006135, 0.35582822085889576, 0.3128834355828221, 0.3128834355828221, 0.23312883435582823, 0.3496932515337423, 0.38650306748466257, 0.34969325153374237]","[1, 1, 1, 2, 3, 2, 2, 2, 2, 2]",0.9099757290413967,6.105977643966018,8.275999278641494,5.114323995351663,0.3136481642676806,10,1,6,3
685493242,"['627774057', '681257423', '682100735', '685263925', '685398515', '685426130', '685431307', '685473519', '685480630']","[0.4049079754601227, 0.15950920245398775, 0.6257668711656442, 0.2147239263803681, 0.5153374233128833, 0.26993865030674846, 0.18404907975460125, 0.1717791411042945, 0.18404907975460125]","[1, 1, 1, 2, 1, 1, 1, 1, 1]",0.5386992885340155,0.7737056144690833,2.0,0.6020599913279623,0.12278468466195085,9,0,1,8
685488169,"['634237179', '639164855', '680503818', '680833247', '682782808', '683425573', '684068452', '684521085', '685130953']","[0.09202453987730062, 0.0245398773006135, 0.05521472392638038, 0.3496932515337423, 0.37423312883435583, 0.17791411042944788, 0.07975460122699388, 0.37423312883435583, 0.3742331288343559]","[1, 1, 1, 1, 1, 1, 2, 1, 1]",0.526615115276173,0.6666666666666666,2.0,0.6020599913279623,0.04621562795107134,9,0,1,8
685768574,"['634684481', '636124353', '636566611', '681422025', '683004207', '683292896', '683324658', '683405358', '684593753']","[0.47852760736196326, 0.5092024539877301, 0.5030674846625767, 0.4539877300613498, 0.46625766871165647, 0.44785276073619634, 0.34969325153374237, 0.14110429447852763, 0.44171779141104295]","[1, 1, 1, 1, 1, 1, 3, 1, 1]",0.6305241561940591,0.9463946303571861,3.0,0.9030899869919435,0.02065164603946033,9,1,0,8
683984005,"['629978059', '631072591', '636521891', '636769907', '636823617', '680974491', '681532583', '682918112', '682933522']","[0.2699386503067485, 0.34969325153374237, 0.36809815950920244, 0.3865030674846626, 0.3680981595092025, 0.4171779141104295, 0.37423312883435583, 0.3558282208588957, 0.4171779141104295]","[1, 1, 1, 1, 2, 1, 1, 2, 1]",0.5859750973961849,1.4403722811357498,3.2618595071429146,1.2329897448994198,0.1022157952647534,9,0,2,7
686086757,"['685121169', '685536443', '685860703', '685968611', '685986455', '686000041', '686071331', '686077926', '686081725']","[0.5153374233128835, 0.4785276073619632, 0.6073619631901841, 0.7177914110429449, 0.6687116564417179, 0.5705521472392638, 0.5337423312883436, 0.5398773006134969, 0.11656441717791413]","[2, 2, 1, 2, 2, 1, 1, 1, 1]",0.6196990317659314,4.559455927381038,5.1232126232897,2.612070785782131,0.7754978681458241,9,0,4,5
682727065,"['629353357', '635022017', '635396291', '635785601', '636389833', '636739525', '637434403', '638562307', '638937917']","[0.33742331288343563, 0.28220858895705525, 0.294478527607362, 0.32515337423312884, 0.3128834355828221, 0.15337423312883436, 0.25766871165644173, 0.27607361963190186, 0.294478527607362]","[3, 1, 1, 1, 1, 1, 1, 1, 1]",0.40796359313300135,3.0,3.0,0.9030899869919435,1.0,9,1,0,8
686156699,"['682513745', '682940045', '685886449', '685936285', '685937488', '686076476', '686087227', '686173993', '686177426']","[0.3312883435582822, 0.39877300613496935, 0.4110429447852761, 0.4233128834355828, 0.33742331288343563, 0.343558282208589, 0.3496932515337423, 0.32515337423312884, 0.39263803680981596]","[1, 1, 3, 2, 1, 1, 1, 1, 1]",0.5349597723053022,3.8927892607143724,4.261859507142915,1.534019740563401,0.864702373302767,9,1,1,7
686077616,"['685436528', '685911918', '685936729', '685954023', '685954811', '685978902', '685983722', '686033265', '686049939']","[0.46012269938650313, 0.40490797546012275, 0.39263803680981596, 0.4662576687116565, 0.38036809815950917, 0.36809815950920244, 0.47239263803680986, 0.32515337423312884, 0.4049079754601227]","[2, 2, 3, 2, 2, 3, 2, 3, 3]",0.9024179448169666,9.86854389033319,11.070595335185764,9.81502441643198,0.04262560808140584,9,4,5,0
684132923,"['628980919', '630483701', '633886689', '638127805', '680220184', '680313171', '680399268', '681119155', '683230708']","[0.39877300613496935, 0.49693251533742333, 0.44171779141104295, 0.42944785276073627, 0.4355828220858896, 0.47239263803680986, 0.39877300613496935, 0.4601226993865031, 0.6012269938650308]","[1, 2, 1, 1, 1, 2, 3, 1, 2]",0.6353989569222895,5.164949494134858,6.1232126232897,2.9131007814461123,0.7014860614312723,9,1,3,5
683781266,"['680978520', '681623830', '681690351', '681703016', '681832056', '682671048', '682675979', '682789866', '683483869']","[0.22085889570552147, 0.17791411042944788, 0.20858895705521474, 0.17791411042944788, 0.26993865030674846, 0.17791411042944788, 0.20858895705521474, 0.20858895705521474, 0.294478527607362]","[1, 1, 1, 1, 2, 1, 1, 1, 1]",0.35527626062033435,1.2618595071429148,2.0,0.6020599913279623,0.47197985015231375,9,0,1,8
685612275,"['631885545', '634599781', '635681589', '636583425', '637681701', '681851305', '682594924', '684529104', '685498832']","[0.36809815950920244, 0.3558282208588957, 0.34355828220858897, 0.25766871165644173, 0.3619631901840491, 0.22085889570552147, 0.33128834355828224, 0.31288343558282206, 0.2883435582822086]","[1, 2, 2, 1, 1, 1, 1, 1, 1]",0.5194914046580387,1.8613531161467862,3.2618595071429146,1.2329897448994198,0.30971104352826045,9,0,2,7
683788197,"['632119569', '635865897', '680003230', '681160483', '681300922', '681759405', '682061962', '682543763', '682804002']","[0.4171779141104295, 0.44171779141104295, 0.4171779141104295, 0.2760736196319019, 0.3128834355828221, 0.3190184049079755, 0.4355828220858896, 0.38650306748466257, 0.38650306748466257]","[2, 2, 2, 1, 2, 1, 1, 3, 1]",0.7162151477735116,5.652841291421868,6.896918237758784,3.6868063959151947,0.612450591247178,9,1,4,4
684738700,"['635466285', '636499153', '639169121', '681355624', '681558733', '682990406', '683067955', '683412677', '684152337']","[0.4049079754601227, 0.3803680981595092, 0.4171779141104295, 0.3680981595092025, 0.3496932515337423, 0.33128834355828224, 0.4233128834355828, 0.22699386503067487, 0.34969325153374237]","[2, 2, 1, 2, 2, 2, 2, 2, 2]",0.9954033585435381,7.247129516398001,7.906929032212953,6.508989023540916,0.5280201498476865,9,0,8,1
685646842,"['626543269', '636440333', '637892155', '638915645', '680399240', '681392419', '683378813', '684415030', '685581427']","[0.10429447852760738, 0.32515337423312884, 0.34355828220858897, 0.28220858895705525, 0.21472392638036814, 0.25153374233128833, 0.16564417177914112, 0.3190184049079755, 0.3496932515337423]","[2, 1, 2, 1, 2, 1, 1, 1, 1]",0.7641710204995777,2.530586165137544,4.261859507142915,1.8996564115660863,0.2670937798501998,9,0,3,6
685832569,"['635039611', '639051373', '681593557', '681836821', '681906826', '682499671', '684621188', '684682611', '685604729']","[0.2638036809815951, 0.2699386503067485, 0.26993865030674846, 0.32515337423312884, 0.28220858895705525, 0.3190184049079755, 0.3067484662576687, 0.3006134969325153, 0.3006134969325154]","[1, 1, 2, 1, 1, 1, 1, 2, 2]",0.645526002290325,2.265988484187327,4.261859507142915,1.8996564115660863,0.1550806843438606,9,0,3,6
682579396,"['630023591', '632871017', '635501053', '635545011', '636858589', '637233889', '680984688', '682031350', '682587896']","[0.22699386503067487, 0.22699386503067487, 0.2638036809815951, 0.3619631901840491, 0.2331288343558282, 0.3619631901840491, 0.34355828220858897, 0.4110429447852761, 0.39263803680981596]","[2, 1, 2, 1, 2, 2, 1, 2, 2]",0.915492536887286,6.13322341774387,6.609332611974828,4.247129516398,0.7984469687968565,9,0,6,3
686243393,"['628897515', '629361859', '630516911', '632517737', '680243468', '682117986', '683080435', '684072216', '686258328']","[0.3067484662576687, 0.3067484662576687, 0.28220858895705525, 0.294478527607362, 0.3742331288343559, 0.25766871165644173, 0.4233128834355828, 0.31288343558282206, 0.3067484662576687]","[1, 1, 1, 1, 3, 1, 1, 1, 1]",0.442891580514187,1.8927892607143721,3.0,0.9030899869919435,0.47197985015231375,9,1,0,8
685022668,"['635156311', '635877737', '681169923', '681230819', '682119521', '682500173', '682671467', '682905256', '683928990']","[0.4785276073619632, 0.6748466257668713, 0.6871165644171779, 0.6257668711656441, 0.638036809815951, 0.5705521472392638, 0.5214723926380369, 0.4171779141104294, 0.3006134969325154]","[1, 1, 1, 1, 2, 1, 1, 1, 1]",0.7609376480494917,1.0,2.0,0.6020599913279623,0.28466172096330356,9,0,1,8
682403563,"['628759057', '631958049', '632521319', '633351001', '680342857', '680534672', '681742882', '681875844', '682150152']","[0.13496932515337423, 0.28220858895705525, 0.20245398773006135, 0.25766871165644173, 0.1226993865030675, 0.1533742331288344, 0.14723926380368102, 0.27607361963190186, 0.10429447852760737]","[1, 1, 2, 2, 1, 1, 1, 2, 1]",0.5870888269231809,3.123212623289701,4.261859507142915,1.8996564115660863,0.517972486791968,9,0,3,6
681298733,"['628929153', '635971699', '636171195', '638664611', '639158503', '681370091', '681560547', '681637884', '682207345']","[0.3742331288343559, 0.45398773006134974, 0.392638036809816, 0.49079754601226994, 0.39877300613496935, 0.5030674846625767, 0.4785276073619632, 0.39877300613496935, 0.4662576687116564]","[1, 1, 1, 1, 2, 2, 2, 1, 1]",0.6363879139042916,3.7124143742160443,4.261859507142915,1.8996564115660863,0.7674014000084524,9,0,3,6
684644970,"['639244737', '681117400', '682393529', '683299417', '683332827', '683422201', '684296154', '684509211', '685193195']","[0.4601226993865031, 0.5030674846625767, 0.3619631901840491, 0.4233128834355828, 0.3496932515337423, 0.36809815950920244, 0.3803680981595092, 0.26993865030674846, 0.10429447852760737]","[1, 1, 2, 2, 3, 3, 2, 1, 2]",0.975939426370861,5.336385903394418,8.240262365546286,4.86362438884771,0.14000953546371545,9,2,4,3
684765498,"['680542702', '681280523', '682454384', '682985267', '683022615', '683436133', '683609882', '684321172', '684554445']","[0.31288343558282206, 0.32515337423312884, 0.2883435582822086, 0.2822085889570552, 0.3006134969325154, 0.24539877300613497, 0.3374233128834356, 0.2638036809815951, 0.3680981595092025]","[1, 3, 1, 1, 1, 1, 1, 1, 1]",0.4429402371785233,1.5,3.0,0.9030899869919435,0.2846617209633035,9,1,0,8
684828349,"['629342767', '630766607', '680524360', '681997759', '682031846', '683669880', '684527660', '684774684', '684810445']","[0.25766871165644173, 0.3742331288343559, 0.2147239263803681, 0.39263803680981596, 0.50920245398773, 0.46625766871165647, 0.3558282208588957, 0.4601226993865031, 0.28220858895705525]","[2, 2, 1, 1, 3, 2, 2, 1, 2]",0.8257847823503695,7.045575916066167,7.609332611974828,4.548159512061981,0.8158363877153136,9,1,5,3
685099312,"['631899419', '632576483', '635914975', '681118393', '681386179', '682508176', '682865316', '683725581', '684503753']","[0.2883435582822086, 0.38650306748466257, 0.27607361963190186, 0.39877300613496935, 0.32515337423312884, 0.33128834355828224, 0.32515337423312884, 0.38650306748466257, 0.3496932515337423]","[2, 1, 2, 1, 2, 1, 2, 1, 1]",0.7884736735209192,2.612070785782131,5.1232126232897,2.612070785782131,0.0,9,0,4,5
684722323,"['636449459', '680217906', '680935428', '681489782', '682127771', '682507466', '682857429', '684065974', '684606507']","[0.22699386503067487, 0.16564417177914112, 0.22085889570552147, 0.18404907975460127, 0.17791411042944788, 0.20245398773006135, 0.26993865030674846, 0.20858895705521474, 0.34355828220858897]","[3, 2, 3, 3, 2, 3, 3, 3, 1]",1.4561220360049734,9.146988662861663,11.211595338200368,8.632553781739915,0.19946746489334283,9,6,2,1
686099151,"['685799086', '685851038', '686013639', '686032516', '686070026', '686084389', '686189419', '686266898', '686268305']","[0.44785276073619634, 0.44171779141104295, 0.4601226993865031, 0.4355828220858896, 0.4233128834355828, 0.43558282208588955, 0.4233128834355828, 0.4601226993865031, 0.4233128834355829]","[1, 2, 1, 2, 1, 1, 1, 1, 1]",0.6331388431175289,1.6350587306158695,3.2618595071429146,1.2329897448994198,0.19817387650937615,9,0,2,7
685625997,"['636435701', '681696094', '682144070', '684229149', '684476683', '684567167', '684805991', '685373281', '685546004']","[0.588957055214724, 0.588957055214724, 0.4110429447852761, 0.4233128834355828, 0.2883435582822086, 0.3619631901840491, 0.5460122699386504, 0.39877300613496935, 0.588957055214724]","[1, 2, 1, 1, 1, 1, 1, 1, 3]",0.5684117965637671,2.7618595071429146,4.261859507142915,1.534019740563401,0.4501143291561892,9,1,1,7
683811933,"['629704215', '631069659', '631780561', '632049435', '635320605', '635847589', '680166171', '681226461', '682652523']","[0.18404907975460127, 0.17177914110429449, 0.20858895705521474, 0.1901840490797546, 0.20858895705521474, 0.08588957055214726, 0.14723926380368102, 0.17791411042944788, 0.17791411042944788]","[1, 1, 1, 1, 1, 1, 1, 2, 2]",0.5302988078046514,1.4861199886851275,3.2618595071429146,1.2329897448994198,0.1247641659885551,9,0,2,7
683878040,"['630708463', '636498139', '638010147', '680375526', '680721015', '681381593', '681416863', '682004870', '682092104']","[0.11042944785276074, 0.33128834355828224, 0.08588957055214726, 0.10429447852760737, 0.11042944785276076, 0.15950920245398775, 0.10429447852760737, 0.1226993865030675, 0.1533742331288344]","[1, 2, 1, 1, 1, 1, 1, 1, 1]",0.2355623872497854,2.0,2.0,0.6020599913279623,1.0,9,0,1,8
683976055,"['636390231', '636427303', '637020413', '680001726', '680478843', '680819750', '680858792', '682901051', '683340233']","[0.3336150042552041, 0.15337423312883436, 0.08934235761333606, 0.39263803680981596, 0.3374233128834356, 0.3190184049079755, 0.34969325153374237, 0.4049079754601227, 0.22699386503067487]","[2, 1, 2, 1, 1, 2, 2, 1, 1]",0.839945108696323,3.0881799800130896,5.1232126232897,2.612070785782131,0.18959868658933265,9,0,4,5
684190396,"['604592053', '606991889', '626828549', '636160543', '680816836', '681611407', '681971417', '684129871', '684421668']","[0.147239263803681, 0.10429447852760738, 0.12883435582822086, 0.14723926380368102, 0.1656441717791411, 0.20858895705521474, 0.1656441717791411, 0.147239263803681, 0.15337423312883436]","[1, 1, 2, 1, 1, 1, 1, 1, 1]",0.37775834304956063,0.6309297535714574,2.0,0.6020599913279623,0.020651646039460406,9,0,1,8
683808792,"['636756963', '681887466', '681904565', '682091175', '682334993', '682343471', '682405776', '683497739', '684753772']","[0.3496932515337423, 0.45398773006134974, 0.392638036809816, 0.4049079754601227, 0.26993865030674846, 0.3619631901840491, 0.392638036809816, 0.48466257668711654, 0.1901840490797546]","[1, 1, 1, 1, 1, 1, 2, 1, 1]",0.513981035304047,0.7737056144690833,2.0,0.6020599913279623,0.12278468466195085,9,0,1,8
683851357,"['633288847', '633936821', '636691103', '637213591', '638249557', '638386773', '638929855', '680678284', '681209806']","[0.3251533742331289, 0.24539877300613497, 0.1288343558282209, 0.1717791411042945, 0.3006134969325154, 0.28220858895705525, 0.2699386503067485, 0.3067484662576687, 0.3803680981595092]","[1, 1, 1, 1, 1, 1, 1, 1, 2]",0.37088524111056925,2.0,2.0,0.6020599913279623,1.0,9,0,1,8
684981690,"['632804019', '683657143', '684096905', '684221300', '684224046', '684452722', '684487151', '684685432', '684893792']","[0.2638036809815951, 0.24539877300613497, 0.2883435582822086, 0.3742331288343559, 0.3312883435582822, 0.4110429447852761, 0.33742331288343563, 0.33128834355828224, 0.41104294478527603]","[1, 3, 1, 3, 3, 3, 3, 1, 3]",0.8228740224752646,9.656530483250563,9.913998917962244,6.3706942745970006,0.9273366360993586,9,6,0,3
685978271,"['627418885', '681673891', '682358734', '685090961', '685838891', '685902693', '685924707', '685949526', '685984849']","[0.34355828220858897, 0.37423312883435583, 0.39263803680981596, 0.36809815950920244, 0.41104294478527614, 0.4171779141104295, 0.38650306748466257, 0.3865030674846626, 0.4601226993865031]","[2, 3, 1, 3, 1, 1, 1, 1, 1]",0.6902399522747715,2.5484546216851482,5.892789260714372,2.5161512840157965,0.00956671632916229,9,2,1,6
686006511,"['684321777', '685896261', '685997027', '686005121', '686007471', '686011390', '686059392', '686102330', '686109765']","[0.27607361963190186, 0.33128834355828224, 0.3128834355828221, 0.24539877300613497, 0.2392638036809816, 0.39263803680981596, 0.4110429447852761, 0.3374233128834356, 0.33128834355828224]","[1, 3, 1, 1, 1, 2, 2, 1, 1]",0.5551181702060413,4.553889181363094,5.261859507142915,2.2006864072300676,0.7687258110951071,9,1,2,6
682418073,"['629022119', '631863447', '634738777', '634854797', '635013447', '635329801', '638990301', '681249662', '681441570']","[0.5828220858895705, 0.5398773006134969, 0.49079754601226994, 0.4233128834355828, 0.20245398773006137, 0.5644171779141105, 0.36809815950920244, 0.48466257668711654, 0.49693251533742333]","[2, 1, 1, 1, 1, 1, 1, 1, 1]",0.6008635611359231,2.0,2.0,0.6020599913279623,1.0,9,0,1,8
682314347,"['629618891', '630220301', '635345365', '638568605', '680481369', '680709637', '681463822', '681714777', '681991394']","[0.2883435582822086, 0.39877300613496935, 0.34355828220858897, 0.4294478527607362, 0.28220858895705525, 0.4171779141104295, 0.2883435582822086, 0.38650306748466257, 0.294478527607362]","[2, 1, 2, 1, 1, 1, 2, 2, 2]",0.852239041953783,3.6450695250700376,5.896918237758784,3.3857764002512134,0.10325706057137143,9,0,5,4
685569938,"['627058513', '630570759', '639186557', '680476120', '682759187', '682851454', '683993509', '684270151', '684621111']","[0.3067484662576687, 0.28220858895705525, 0.2147239263803681, 0.2638036809815951, 0.26993865030674846, 0.34355828220858897, 0.15337423312883436, 0.2760736196319019, 0.2208588957055215]","[2, 1, 1, 1, 1, 1, 1, 1, 1]",0.39288390407537777,1.2618595071429148,2.0,0.6020599913279623,0.47197985015231375,9,0,1,8
686008184,"['680172306', '680233037', '683545274', '685820263', '685876042', '685988101', '686006957', '686027407', '686044515']","[0.4846625766871166, 0.4601226993865031, 0.3803680981595092, 0.47239263803680986, 0.46625766871165647, 0.48466257668711654, 0.558282208588957, 0.45398773006134974, 0.32515337423312884]","[1, 1, 1, 1, 1, 1, 2, 1, 1]",0.5854921357005856,2.0,2.0,0.6020599913279623,1.0,9,0,1,8
684758817,"['636599723', '638367397', '681098663', '681137646', '681509228', '681618141', '682389381', '683350256', '683351774']","[0.32515337423312884, 0.3803680981595092, 0.25766871165644173, 0.25153374233128833, 0.25153374233128833, 0.3619631901840491, 0.34355828220858897, 0.23312883435582823, 0.38650306748466257]","[1, 1, 1, 1, 1, 2, 2, 1, 1]",0.50977169240363,1.8613531161467862,3.2618595071429146,1.2329897448994198,0.30971104352826045,9,0,2,7
685220921,"['633333471', '634823681', '681239564', '681520960', '681584289', '683213369', '683283572', '684222789', '684647239']","[0.34355828220858897, 0.3496932515337423, 0.3619631901840491, 0.38650306748466257, 0.33128834355828224, 0.3619631901840491, 0.3742331288343558, 0.36809815950920244, 0.33128834355828224]","[2, 3, 2, 3, 3, 1, 3, 2, 1]",0.8916372693404119,9.435825235209078,9.837605590286344,6.553164909289065,0.8776716055790448,9,4,3,2
684800704,"['620690579', '623797771', '627747383', '680569003', '681443285', '682528272', '683163088', '684365450', '684721475']","[0.11656441717791413, 0.1288343558282209, 0.10429447852760738, 0.14723926380368102, 0.20245398773006135, 0.16564417177914115, 0.1901840490797546, 0.17177914110429449, 0.19018404907975464]","[1, 1, 1, 2, 1, 1, 1, 1, 1]",0.3672647820249457,0.7124143742160444,2.0,0.6020599913279623,0.0789407143393173,9,0,1,8
